,username,text,hashtags
202,salvador_merece,"#SeguridadCiudadana | La @PNCSV capturó a un pandillero identificado como José Luis Ventura Vásquez, alias Raby, quien intentó ocultar sus tatuajes quemándose la piel. https://t.co/cf8KvnM0nX",['SeguridadCiudadana']
203,PaicesSamuel,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
204,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó a un pandillero identificado como José Luis Ventura Vásquez, alias Raby, quien intentó ocultar sus tatuajes quemándose la piel. https://t.co/cf8KvnM0nX",['SeguridadCiudadana']
205,Josemaguilar71,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
206,JoAnCyaN7,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
207,Jesse88616517,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
208,Martin82560959,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
209,GatoEnZumba,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
210,salva46251,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
211,ultimahsv,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
212,Robin36894205,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
213,alberto_eskina,"#SeguridadCiudadana | La @PNCSV informó sobre la captura de cuatro extorsionistas tres de ellos hermanos, en el cantón Petaca de San Julián, Sonsonate. https://t.co/JibItPmFbV",['SeguridadCiudadana']
214,alberto_eskina,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
215,Alex42553242,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
216,EliasDimas514,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
217,Alberto39588237,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
218,zototochis,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
219,Ruben23am,"#SeguridadCiudadana | La @PNCSV capturó a Mauricio Castillo, alias Tito, miembro de estructuras criminales, quién intentó cubrir sus tatuajes con nuevos diseños.

El sujeto cometía ilícitos en Quezaltepeque pero se ocultaba en el cantón El Conacaste de Nejapa. https://t.co/X72a5Ysbb3",['SeguridadCiudadana']
220,Ruben23am,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
221,DefendamosES,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
222,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV informó sobre la captura de cuatro extorsionistas tres de ellos hermanos, en el cantón Petaca de San Julián, Sonsonate. https://t.co/JibItPmFbV",['SeguridadCiudadana']
223,Esmeral98959572,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
224,ultimahsv,"#SeguridadCiudadana | La @PNCSV informó sobre la captura de cuatro extorsionistas tres de ellos hermanos, en el cantón Petaca de San Julián, Sonsonate. https://t.co/JibItPmFbV",['SeguridadCiudadana']
225,FidelMunguia2,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
226,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV capturó a Mauricio Castillo, alias Tito, miembro de estructuras criminales, quién intentó cubrir sus tatuajes con nuevos diseños.

El sujeto cometía ilícitos en Quezaltepeque pero se ocultaba en el cantón El Conacaste de Nejapa. https://t.co/X72a5Ysbb3",['SeguridadCiudadana']
227,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó a Mauricio Castillo, alias Tito, miembro de estructuras criminales, quién intentó cubrir sus tatuajes con nuevos diseños.

El sujeto cometía ilícitos en Quezaltepeque pero se ocultaba en el cantón El Conacaste de Nejapa. https://t.co/X72a5Ysbb3",['SeguridadCiudadana']
228,MiguelR97654502,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
229,JoseHernandezIz,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
230,elias_artista,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
231,bcpenate,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
232,NoxMayhem,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
233,casadey56,"#SeguridadCiudadana | Tras un ataque a una patrulla y personal de la 
@FUERZARMADASV, muere un terrorista y dos más fueron detenidos por la @PNCSV en Corinto, Morazán.

La captura fue en un campamento clandestino y se incautaron dos armas de fuego. https://t.co/VhwYQWGkxV",['SeguridadCiudadana']
234,Chemicaze1,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
235,MarioEr01942636,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
236,LiamOli72349256,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
237,santasofia532,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
238,king_of_fighter,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
239,GatoEnZumba,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
240,serranodoris68,"#SeguridadCiudadana | En Conchagua, La Unión, la @PNCSV detuvo a Daniel Alonso Alvarenga, alias Bastardo, con una orden judicial por el delito de extorsión. 

El arrestado será puesto a la orden de la @FGR_SV para que enfrente un proceso judicial por este y otros ilícitos. https://t.co/EfW88W7FT7",['SeguridadCiudadana']
241,Martin82560959,"#SeguridadCiudadana | En Conchagua, La Unión, la @PNCSV detuvo a Daniel Alonso Alvarenga, alias Bastardo, con una orden judicial por el delito de extorsión. 

El arrestado será puesto a la orden de la @FGR_SV para que enfrente un proceso judicial por este y otros ilícitos. https://t.co/EfW88W7FT7",['SeguridadCiudadana']
242,ultimahsv,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
243,leopoldoantoni,"#SeguridadCiudadana | En Conchagua, La Unión, la @PNCSV detuvo a Daniel Alonso Alvarenga, alias Bastardo, con una orden judicial por el delito de extorsión. 

El arrestado será puesto a la orden de la @FGR_SV para que enfrente un proceso judicial por este y otros ilícitos. https://t.co/EfW88W7FT7",['SeguridadCiudadana']
244,GatoEnZumba,"#SeguridadCiudadana | En Conchagua, La Unión, la @PNCSV detuvo a Daniel Alonso Alvarenga, alias Bastardo, con una orden judicial por el delito de extorsión. 

El arrestado será puesto a la orden de la @FGR_SV para que enfrente un proceso judicial por este y otros ilícitos. https://t.co/EfW88W7FT7",['SeguridadCiudadana']
245,ultimahsv,"#SeguridadCiudadana | En Conchagua, La Unión, la @PNCSV detuvo a Daniel Alonso Alvarenga, alias Bastardo, con una orden judicial por el delito de extorsión. 

El arrestado será puesto a la orden de la @FGR_SV para que enfrente un proceso judicial por este y otros ilícitos. https://t.co/EfW88W7FT7",['SeguridadCiudadana']
246,GatoEnZumba,"#SeguridadCiudadana | Juzgado Especializado ordena prisión preventiva para 201 terroristas capturados en el Régimen de Excepción

Nota completa: https://t.co/mFKxpVlDhG https://t.co/gJO8Td4JeB",['SeguridadCiudadana']
247,_EliCas_,"#SeguridadCiudadana | Juzgado Especializado ordena prisión preventiva para 201 terroristas capturados en el Régimen de Excepción

Nota completa: https://t.co/mFKxpVlDhG https://t.co/gJO8Td4JeB",['SeguridadCiudadana']
248,ultimahsv,"#SeguridadCiudadana | Juzgado Especializado ordena prisión preventiva para 201 terroristas capturados en el Régimen de Excepción

Nota completa: https://t.co/mFKxpVlDhG https://t.co/gJO8Td4JeB",['SeguridadCiudadana']
249,rosa62450866,"#SeguridadCiudadana | Banda que traficaba indocumentados fue desmantelada por PNC y FGR

Nota completa: https://t.co/aeWZHypCQ5 https://t.co/z91n4tfKfE",['SeguridadCiudadana']
250,CarlosCUSNRet,"#SeguridadCiudadana | Banda que traficaba indocumentados fue desmantelada por PNC y FGR

Nota completa: https://t.co/aeWZHypCQ5 https://t.co/z91n4tfKfE",['SeguridadCiudadana']
251,salvador_merece,"#SeguridadCiudadana | Banda que traficaba indocumentados fue desmantelada por PNC y FGR

Nota completa: https://t.co/aeWZHypCQ5 https://t.co/z91n4tfKfE",['SeguridadCiudadana']
252,Rodrigo04328292,"#SeguridadCiudadana | Banda que traficaba indocumentados fue desmantelada por PNC y FGR

Nota completa: https://t.co/aeWZHypCQ5 https://t.co/z91n4tfKfE",['SeguridadCiudadana']
253,ultimahsv,"#SeguridadCiudadana | Banda que traficaba indocumentados fue desmantelada por PNC y FGR

Nota completa: https://t.co/aeWZHypCQ5 https://t.co/z91n4tfKfE",['SeguridadCiudadana']
254,serranodoris68,"#SeguridadCiudadana | La @PNCSV capturó a Juan Francisco Guzmán, alias Blacki, un extorsionista miembro de una estructura criminal, como parte de la #GuerraContraPandillas.

En el procedimiento se le incautó dinero en efectivo, informó el Ministro de @SeguridadSV, @Vi11atoro. https://t.co/rddFijH5f8",['SeguridadCiudadana']
255,LAPUERTADELDIAB,"#SeguridadCiudadana | En Tonacatepeque,  agentes de la @PNCSV capturaron a Miguel Ángel Guardado Galdámez, alias ""Sosa"", un gatillero que ejecutaba sus crímenes por orden de los cabecillas de su pandilla. https://t.co/QZc09YHRqh",['SeguridadCiudadana']
256,salvador_merece,"#SeguridadCiudadana | La @PNCSV capturó a Juan Francisco Guzmán, alias Blacki, un extorsionista miembro de una estructura criminal, como parte de la #GuerraContraPandillas.

En el procedimiento se le incautó dinero en efectivo, informó el Ministro de @SeguridadSV, @Vi11atoro. https://t.co/rddFijH5f8",['SeguridadCiudadana']
257,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV capturó a Juan Francisco Guzmán, alias Blacki, un extorsionista miembro de una estructura criminal, como parte de la #GuerraContraPandillas.

En el procedimiento se le incautó dinero en efectivo, informó el Ministro de @SeguridadSV, @Vi11atoro. https://t.co/rddFijH5f8",['SeguridadCiudadana']
258,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó a Juan Francisco Guzmán, alias Blacki, un extorsionista miembro de una estructura criminal, como parte de la #GuerraContraPandillas.

En el procedimiento se le incautó dinero en efectivo, informó el Ministro de @SeguridadSV, @Vi11atoro. https://t.co/rddFijH5f8","['SeguridadCiudadana', 'GuerraContraPandillas']"
259,aoml70,"#SeguridadCiudadana | Tras un ataque a una patrulla y personal de la 
@FUERZARMADASV, muere un terrorista y dos más fueron detenidos por la @PNCSV en Corinto, Morazán.

La captura fue en un campamento clandestino y se incautaron dos armas de fuego. https://t.co/VhwYQWGkxV",['SeguridadCiudadana']
260,guyasss,"#SeguridadCiudadana | Tras un ataque a una patrulla y personal de la 
@FUERZARMADASV, muere un terrorista y dos más fueron detenidos por la @PNCSV en Corinto, Morazán.

La captura fue en un campamento clandestino y se incautaron dos armas de fuego. https://t.co/VhwYQWGkxV",['SeguridadCiudadana']
261,guyasss,"#SeguridadCiudadana | En Tonacatepeque,  agentes de la @PNCSV capturaron a Miguel Ángel Guardado Galdámez, alias ""Sosa"", un gatillero que ejecutaba sus crímenes por orden de los cabecillas de su pandilla. https://t.co/QZc09YHRqh",['SeguridadCiudadana']
262,Maurici84885687,"#SeguridadCiudadana | Tras un ataque a una patrulla y personal de la 
@FUERZARMADASV, muere un terrorista y dos más fueron detenidos por la @PNCSV en Corinto, Morazán.

La captura fue en un campamento clandestino y se incautaron dos armas de fuego. https://t.co/VhwYQWGkxV",['SeguridadCiudadana']
263,MarkMck92271473,"#SeguridadCiudadana | Tras un ataque a una patrulla y personal de la 
@FUERZARMADASV, muere un terrorista y dos más fueron detenidos por la @PNCSV en Corinto, Morazán.

La captura fue en un campamento clandestino y se incautaron dos armas de fuego. https://t.co/VhwYQWGkxV",['SeguridadCiudadana']
264,GatoEnZumba,"#SeguridadCiudadana | Tras un ataque a una patrulla y personal de la 
@FUERZARMADASV, muere un terrorista y dos más fueron detenidos por la @PNCSV en Corinto, Morazán.

La captura fue en un campamento clandestino y se incautaron dos armas de fuego. https://t.co/VhwYQWGkxV",['SeguridadCiudadana']
265,ultimahsv,"#SeguridadCiudadana | Tras un ataque a una patrulla y personal de la 
@FUERZARMADASV, muere un terrorista y dos más fueron detenidos por la @PNCSV en Corinto, Morazán.

La captura fue en un campamento clandestino y se incautaron dos armas de fuego. https://t.co/VhwYQWGkxV",['SeguridadCiudadana']
266,ElReySaul2020,"#SeguridadCiudadana | La @PNCSV capturó a 10 miembros de estructuras criminales que amedrentaban a residentes de San Martín, Ilopango y Soyapango. 

Enfrentarán a la justicia por los delitos de: violación, homicidio, agrupaciones ilícitas y organizaciones terroristas. https://t.co/Mlr2NgPGJA",['SeguridadCiudadana']
267,CharlyJcaa73,"#SeguridadCiudadana | En Tonacatepeque,  agentes de la @PNCSV capturaron a Miguel Ángel Guardado Galdámez, alias ""Sosa"", un gatillero que ejecutaba sus crímenes por orden de los cabecillas de su pandilla. https://t.co/QZc09YHRqh",['SeguridadCiudadana']
268,TDGVL,"#SeguridadCiudadana | La @PNCSV capturó a 10 miembros de estructuras criminales que amedrentaban a residentes de San Martín, Ilopango y Soyapango. 

Enfrentarán a la justicia por los delitos de: violación, homicidio, agrupaciones ilícitas y organizaciones terroristas. https://t.co/Mlr2NgPGJA",['SeguridadCiudadana']
269,elias_artista,"#SeguridadCiudadana | En Tonacatepeque,  agentes de la @PNCSV capturaron a Miguel Ángel Guardado Galdámez, alias ""Sosa"", un gatillero que ejecutaba sus crímenes por orden de los cabecillas de su pandilla. https://t.co/QZc09YHRqh",['SeguridadCiudadana']
270,RodolfoNaves1,"#SeguridadCiudadana | En Tonacatepeque,  agentes de la @PNCSV capturaron a Miguel Ángel Guardado Galdámez, alias ""Sosa"", un gatillero que ejecutaba sus crímenes por orden de los cabecillas de su pandilla. https://t.co/QZc09YHRqh",['SeguridadCiudadana']
271,GatoEnZumba,"#SeguridadCiudadana | En Tonacatepeque,  agentes de la @PNCSV capturaron a Miguel Ángel Guardado Galdámez, alias ""Sosa"", un gatillero que ejecutaba sus crímenes por orden de los cabecillas de su pandilla. https://t.co/QZc09YHRqh",['SeguridadCiudadana']
272,ultimahsv,"#SeguridadCiudadana | En Tonacatepeque,  agentes de la @PNCSV capturaron a Miguel Ángel Guardado Galdámez, alias ""Sosa"", un gatillero que ejecutaba sus crímenes por orden de los cabecillas de su pandilla. https://t.co/QZc09YHRqh",['SeguridadCiudadana']
273,Charls_sv,"#SeguridadCiudadana | Mario Ernesto Martínez, alias Trooper fue aprehendido por la @PNCSV y será procesado por agrupaciones ilícitas. https://t.co/yhC6Z19qO8",['SeguridadCiudadana']
274,emersonrosher,"#SeguridadCiudadana | Mario Ernesto Martínez, alias Trooper fue aprehendido por la @PNCSV y será procesado por agrupaciones ilícitas. https://t.co/yhC6Z19qO8",['SeguridadCiudadana']
275,GatoEnZumba,"#SeguridadCiudadana | Mario Ernesto Martínez, alias Trooper fue aprehendido por la @PNCSV y será procesado por agrupaciones ilícitas. https://t.co/yhC6Z19qO8",['SeguridadCiudadana']
276,ultimahsv,"#SeguridadCiudadana | Mario Ernesto Martínez, alias Trooper fue aprehendido por la @PNCSV y será procesado por agrupaciones ilícitas. https://t.co/yhC6Z19qO8",['SeguridadCiudadana']
277,Wilberchacon4,"#SeguridadCiudadana | La @PNCSV capturó a cuatro sujetos que intentaron huir desde el occidente hacia el oriente del país.

Los capturados son miembros activos de pandillas y serán procesados por el delito de agrupaciones ilícitas. https://t.co/zkboHeGDcV",['SeguridadCiudadana']
278,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV capturó a 10 miembros de estructuras criminales que amedrentaban a residentes de San Martín, Ilopango y Soyapango. 

Enfrentarán a la justicia por los delitos de: violación, homicidio, agrupaciones ilícitas y organizaciones terroristas. https://t.co/Mlr2NgPGJA",['SeguridadCiudadana']
279,GatoEnZumba,"#SeguridadCiudadana | Noé Isaías Gutiérrez Ascencio y Jonathan Alexander López Castaneda, fueron capturados en flagrancia por extorsionar en una finca de café de la lotificación El Tenpisque, Salcoatitán, Sonsonate. https://t.co/IP3ruHmywF",['SeguridadCiudadana']
280,ultimahsv,"#SeguridadCiudadana | Noé Isaías Gutiérrez Ascencio y Jonathan Alexander López Castaneda, fueron capturados en flagrancia por extorsionar en una finca de café de la lotificación El Tenpisque, Salcoatitán, Sonsonate. https://t.co/IP3ruHmywF",['SeguridadCiudadana']
281,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó a 10 miembros de estructuras criminales que amedrentaban a residentes de San Martín, Ilopango y Soyapango. 

Enfrentarán a la justicia por los delitos de: violación, homicidio, agrupaciones ilícitas y organizaciones terroristas. https://t.co/Mlr2NgPGJA",['SeguridadCiudadana']
282,Ruben23am,"#SeguridadCiudadana |  La @PNCSV capturó a Edwin Roberto Marroquín Henríquez, alias Buda, en el departamento de Santa Ana. El detenido intentó cubrir los tatuajes de la estructura criminal a la que pertenece. https://t.co/N55zLY8LJm",['SeguridadCiudadana']
283,cute_sv,"#SeguridadCiudadana | Incautan droga, dinero y celulares en vivienda de pandillero que mató a golpes a un árbitro 

 Nota completa: https://t.co/JFwKMWiJX7 https://t.co/eJnDO7SSax",['SeguridadCiudadana']
284,atlast_b,"#SeguridadCiudadana | La @PNCSV capturó a cuatro sujetos que intentaron huir desde el occidente hacia el oriente del país.

Los capturados son miembros activos de pandillas y serán procesados por el delito de agrupaciones ilícitas. https://t.co/zkboHeGDcV",['SeguridadCiudadana']
285,ultimahsv,"#SeguridadCiudadana | En La Laguna, Chalatenango, la @PNCSV capturó a Gerardo de Jesús Méndez, alias ""Carbón"", este pandillero  posee antecedentes por tráfico de drogas, además extorsionaba a los comerciantes de ese municipio. https://t.co/KG4ADV1aMK",['SeguridadCiudadana']
286,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó a cuatro sujetos que intentaron huir desde el occidente hacia el oriente del país.

Los capturados son miembros activos de pandillas y serán procesados por el delito de agrupaciones ilícitas. https://t.co/zkboHeGDcV",['SeguridadCiudadana']
287,GatoEnZumba,"#SeguridadCiudadana |  La @PNCSV capturó a Edwin Roberto Marroquín Henríquez, alias Buda, en el departamento de Santa Ana. El detenido intentó cubrir los tatuajes de la estructura criminal a la que pertenece. https://t.co/N55zLY8LJm",['SeguridadCiudadana']
288,ultimahsv,"#SeguridadCiudadana |  La @PNCSV capturó a Edwin Roberto Marroquín Henríquez, alias Buda, en el departamento de Santa Ana. El detenido intentó cubrir los tatuajes de la estructura criminal a la que pertenece. https://t.co/N55zLY8LJm",['SeguridadCiudadana']
289,josemendez_1968,"#SeguridadCiudadana | Incautan droga, dinero y celulares en vivienda de pandillero que mató a golpes a un árbitro 

 Nota completa: https://t.co/JFwKMWiJX7 https://t.co/eJnDO7SSax",['SeguridadCiudadana']
290,GatoEnZumba,"#SeguridadCiudadana | Incautan droga, dinero y celulares en vivienda de pandillero que mató a golpes a un árbitro 

 Nota completa: https://t.co/JFwKMWiJX7 https://t.co/eJnDO7SSax",['SeguridadCiudadana']
291,Jose58121778,"#SeguridadCiudadana | Incautan droga, dinero y celulares en vivienda de pandillero que mató a golpes a un árbitro 

 Nota completa: https://t.co/JFwKMWiJX7 https://t.co/eJnDO7SSax",['SeguridadCiudadana']
292,Arturo28376728,"#SeguridadCiudadana | Incautan droga, dinero y celulares en vivienda de pandillero que mató a golpes a un árbitro 

 Nota completa: https://t.co/JFwKMWiJX7 https://t.co/eJnDO7SSax",['SeguridadCiudadana']
293,Notirevista503,"#SeguridadCiudadana | Incautan droga, dinero y celulares en vivienda de pandillero que mató a golpes a un árbitro 

 Nota completa: https://t.co/JFwKMWiJX7 https://t.co/eJnDO7SSax",['SeguridadCiudadana']
294,ultimahsv,"#SeguridadCiudadana | Incautan droga, dinero y celulares en vivienda de pandillero que mató a golpes a un árbitro 

 Nota completa: https://t.co/JFwKMWiJX7 https://t.co/eJnDO7SSax",['SeguridadCiudadana']
295,alberto_eskina,"#SeguridadCiudadana | La @FUERZARMADASV junto a la @PNCSV ubicaron a un sujeto perfilado como colaborador de una estructura criminal, en el barrio El Centro, Cojutepeque, Cuscatlán. https://t.co/vnp0208rjQ",['SeguridadCiudadana']
296,alberto_eskina,"#SeguridadCiudadana | La @FUERZARMADASV y la @PNCSV, ubicaron a un menor de edad en la colonia San José 1, Colón, La Libertad, perfilado como colaborador de la pandilla 18, se encargaba de recolectar el dinero de las extorsiones. https://t.co/V3YES2Oswt",['SeguridadCiudadana']
297,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV capturó a 2 sujetos responsables del homicidio de un repartidor de harina, identificado como Manuel de Jesús Vilorio Canales, el  hecho ocurrió el pasado jueves 9 de junio en Zacatecoluca, La Paz. https://t.co/CooBOe2OT7",['SeguridadCiudadana']
298,GatoEnZumba,"#SeguridadCiudadana | La @FUERZARMADASV y la @PNCSV, ubicaron a un menor de edad en la colonia San José 1, Colón, La Libertad, perfilado como colaborador de la pandilla 18, se encargaba de recolectar el dinero de las extorsiones. https://t.co/V3YES2Oswt",['SeguridadCiudadana']
299,GatoEnZumba,"#SeguridadCiudadana | La @FUERZARMADASV junto a la @PNCSV ubicaron a un sujeto perfilado como colaborador de una estructura criminal, en el barrio El Centro, Cojutepeque, Cuscatlán. https://t.co/vnp0208rjQ",['SeguridadCiudadana']
300,Rodrigo04328292,"#SeguridadCiudadana | La @FUERZARMADASV junto a la @PNCSV ubicaron a un sujeto perfilado como colaborador de una estructura criminal, en el barrio El Centro, Cojutepeque, Cuscatlán. https://t.co/vnp0208rjQ",['SeguridadCiudadana']
301,Notirevista503,"#SeguridadCiudadana | La @FUERZARMADASV junto a la @PNCSV ubicaron a un sujeto perfilado como colaborador de una estructura criminal, en el barrio El Centro, Cojutepeque, Cuscatlán. https://t.co/vnp0208rjQ",['SeguridadCiudadana']
302,elias_artista,"#SeguridadCiudadana | La @FUERZARMADASV junto a la @PNCSV ubicaron a un sujeto perfilado como colaborador de una estructura criminal, en el barrio El Centro, Cojutepeque, Cuscatlán. https://t.co/vnp0208rjQ",['SeguridadCiudadana']
303,ultimahsv,"#SeguridadCiudadana | La @FUERZARMADASV junto a la @PNCSV ubicaron a un sujeto perfilado como colaborador de una estructura criminal, en el barrio El Centro, Cojutepeque, Cuscatlán. https://t.co/vnp0208rjQ",['SeguridadCiudadana']
